timestamp,time,total_pnl,unrealized_pnl,position_count
2025-11-15T00:00:01.959187,00:00:01,3025.28,3025.28,4
2025-11-15T00:00:14.397196,00:00:14,3271.68,3271.68,4
2025-11-15T00:00:26.629880,00:00:26,3201.67,3201.67,4
2025-11-15T00:00:38.841336,00:00:38,3317.68,3317.68,4
2025-11-15T00:00:50.919745,00:00:50,3367.13,3367.13,4
2025-11-15T00:01:02.998243,00:01:02,3324.83,3324.83,4
2025-11-15T00:01:14.953978,00:01:14,3159.23,3159.23,4
2025-11-15T00:01:27.101631,00:01:27,3022.82,3022.82,4
2025-11-15T00:01:39.114510,00:01:39,2995.03,2995.03,4
2025-11-15T00:01:51.131358,00:01:51,2997.0,2997.0,4
2025-11-15T00:02:03.150678,00:02:03,3080.51,3080.51,4
2025-11-15T00:02:15.681458,00:02:15,3194.06,3194.06,4
2025-11-15T00:02:28.262568,00:02:28,3407.06,3407.06,4
2025-11-15T00:02:40.472238,00:02:40,3438.66,3438.66,4
2025-11-15T00:02:52.752099,00:02:52,3466.76,3466.76,4
2025-11-15T00:03:05.313367,00:03:05,3257.66,3257.66,4
2025-11-15T00:03:17.485075,00:03:17,3201.89,3201.89,4
2025-11-15T00:03:30.324837,00:03:30,3311.57,3311.57,4
2025-11-15T00:03:42.280059,00:03:42,3336.43,3336.43,4
2025-11-15T00:03:54.585589,00:03:54,3465.99,3465.99,4
2025-11-15T00:04:06.684966,00:04:06,3400.63,3400.63,4
2025-11-15T00:04:18.865699,00:04:18,3274.37,3274.37,4
2025-11-15T00:04:30.948185,00:04:30,3268.85,3268.85,4
2025-11-15T00:04:43.634087,00:04:43,3091.79,3091.79,4
2025-11-15T00:04:55.964921,00:04:55,3052.41,3052.41,4
2025-11-15T00:05:08.247924,00:05:08,3081.35,3081.35,4
2025-11-15T00:05:20.477153,00:05:20,3021.39,3021.39,4
2025-11-15T00:05:33.535263,00:05:33,2951.47,2951.47,4
2025-11-15T00:05:45.603378,00:05:45,2841.28,2841.28,4
2025-11-15T00:05:58.112900,00:05:58,2780.82,2780.82,4
2025-11-15T00:06:10.441690,00:06:10,2558.24,2558.24,4
2025-11-15T00:06:22.662601,00:06:22,2693.96,2693.96,4
2025-11-15T00:06:35.257192,00:06:35,2446.9,2446.9,4
2025-11-15T00:06:47.384597,00:06:47,2455.03,2455.03,4
2025-11-15T00:07:00.327215,00:07:00,2473.88,2473.88,4
2025-11-15T00:07:12.777148,00:07:12,2564.22,2564.22,4
2025-11-15T00:07:24.945427,00:07:24,2457.36,2457.36,4
2025-11-15T00:07:37.028565,00:07:37,2393.18,2393.18,4
2025-11-15T00:07:49.265693,00:07:49,2277.51,2277.51,4
2025-11-15T00:08:02.334446,00:08:02,2223.09,2223.09,4
2025-11-15T00:08:15.240268,00:08:15,2011.46,2011.46,4
2025-11-15T00:08:27.446046,00:08:27,1912.23,1912.23,4
2025-11-15T00:08:39.569250,00:08:39,1780.14,1780.14,4
2025-11-15T00:08:51.621113,00:08:51,1874.82,1874.82,4
2025-11-15T00:09:03.631362,00:09:03,1854.04,1854.04,4
2025-11-15T00:09:15.715930,00:09:15,1855.11,1855.11,4
2025-11-15T00:09:27.739245,00:09:27,1859.81,1859.81,4
2025-11-15T00:09:39.813451,00:09:39,2024.57,2024.57,4
2025-11-15T00:09:52.240295,00:09:52,1962.68,1962.68,4
2025-11-15T00:10:04.449671,00:10:04,1881.7,1881.7,4
2025-11-15T00:10:16.580059,00:10:16,1667.32,1667.32,4
2025-11-15T00:10:28.776952,00:10:28,1767.06,1767.06,4
2025-11-15T00:10:41.172596,00:10:41,1689.44,1689.44,4
2025-11-15T00:10:53.749013,00:10:53,1653.45,1653.45,4
2025-11-15T00:11:05.934084,00:11:05,1520.98,1520.98,4
2025-11-15T00:11:18.291274,00:11:18,1646.18,1646.18,4
2025-11-15T00:11:30.712695,00:11:30,1561.52,1561.52,4
2025-11-15T00:11:42.880177,00:11:42,1566.69,1566.69,4
2025-11-15T00:11:55.027076,00:11:55,1589.11,1589.11,4
2025-11-15T00:12:07.448568,00:12:07,1411.59,1411.59,4
2025-11-15T00:12:19.673837,00:12:19,1211.75,1211.75,4
2025-11-15T00:12:31.819572,00:12:31,1071.68,1071.68,4
2025-11-15T00:12:44.341181,00:12:44,1106.91,1106.91,4
2025-11-15T00:12:56.438986,00:12:56,1082.72,1082.72,4
2025-11-15T00:13:08.557945,00:13:08,1173.04,1173.04,4
2025-11-15T00:13:20.913106,00:13:20,996.42,996.42,4
2025-11-15T00:13:32.888733,00:13:32,952.65,952.65,4
2025-11-15T00:13:45.151308,00:13:45,937.23,937.23,4
2025-11-15T00:13:57.781692,00:13:57,974.17,974.17,4
2025-11-15T00:14:09.811691,00:14:09,1396.83,1396.83,4
2025-11-15T00:14:22.368722,00:14:22,1120.61,1120.61,4
2025-11-15T00:14:34.394858,00:14:34,1263.13,1263.13,4
2025-11-15T00:14:46.589270,00:14:46,1206.31,1206.31,4
2025-11-15T00:14:59.313865,00:14:59,1310.65,1310.65,4
2025-11-15T00:15:11.406226,00:15:11,1326.17,1326.17,4
2025-11-15T00:15:23.821362,00:15:23,1270.75,1270.75,4
2025-11-15T00:15:36.116240,00:15:36,1434.05,1434.05,4
2025-11-15T00:15:48.233992,00:15:48,1342.79,1342.79,4
2025-11-15T00:16:00.319930,00:16:00,1277.59,1277.59,4
2025-11-15T00:16:13.281597,00:16:13,935.08,935.08,4
2025-11-15T00:16:25.408327,00:16:25,974.28,974.28,4
2025-11-15T00:16:37.505095,00:16:37,800.55,800.55,4
2025-11-15T00:16:49.881668,00:16:49,972.36,972.36,4
2025-11-15T00:17:01.969319,00:17:01,1112.66,1112.66,4
2025-11-15T00:17:13.922420,00:17:13,1037.63,1037.63,4
2025-11-15T00:17:25.942721,00:17:25,977.75,977.75,4
2025-11-15T00:17:37.949316,00:17:37,921.58,921.58,4
2025-11-15T00:17:50.301592,00:17:50,966.4,966.4,4
2025-11-15T00:18:02.229430,00:18:02,914.67,914.67,4
2025-11-15T00:18:14.253866,00:18:14,852.1,852.1,4
2025-11-15T00:18:26.209190,00:18:26,951.43,951.43,4
2025-11-15T00:18:38.227996,00:18:38,905.08,905.08,4
2025-11-15T00:18:50.394148,00:18:50,962.41,962.41,4
2025-11-15T00:19:02.220501,00:19:02,878.42,878.42,4
2025-11-15T00:19:14.499308,00:19:14,840.7,840.7,4
2025-11-15T00:19:26.431509,00:19:26,907.37,907.37,4
2025-11-15T00:19:38.284741,00:19:38,899.29,899.29,4
2025-11-15T00:19:50.258735,00:19:50,876.68,876.68,4
2025-11-15T00:20:02.224679,00:20:02,932.99,932.99,4
2025-11-15T00:20:14.296258,00:20:14,1017.37,1017.37,4
2025-11-15T00:20:26.102130,00:20:26,1347.58,1347.58,4
2025-11-15T00:20:38.559875,00:20:38,1262.31,1262.31,4
2025-11-15T00:20:50.813963,00:20:50,1317.22,1317.22,4
2025-11-15T00:21:02.853168,00:21:02,1214.93,1214.93,4
2025-11-15T00:21:14.800602,00:21:14,1198.26,1198.26,4
2025-11-15T00:21:26.820510,00:21:26,1192.6,1192.6,4
2025-11-15T00:21:38.957030,00:21:38,1240.32,1240.32,4
2025-11-15T00:21:51.127697,00:21:51,1254.13,1254.13,4
2025-11-15T00:22:03.544150,00:22:03,1182.17,1182.17,4
2025-11-15T00:22:15.907978,00:22:15,1171.92,1171.92,4
2025-11-15T00:22:30.593311,00:22:30,1195.32,1195.32,4
2025-11-15T00:22:42.846645,00:22:42,1055.51,1055.51,4
2025-11-15T00:22:55.287446,00:22:55,1034.33,1034.33,4
2025-11-15T00:23:07.309875,00:23:07,998.61,998.61,4
2025-11-15T00:23:19.393100,00:23:19,1037.11,1037.11,4
2025-11-15T00:23:31.714262,00:23:31,1233.27,1233.27,4
2025-11-15T00:23:44.309436,00:23:44,1136.24,1136.24,4
2025-11-15T00:23:56.485764,00:23:56,1240.7,1240.7,4
2025-11-15T00:24:08.628005,00:24:08,1176.58,1176.58,4
2025-11-15T00:24:20.677702,00:24:20,1182.57,1182.57,4
2025-11-15T00:24:33.327207,00:24:33,1239.49,1239.49,4
2025-11-15T00:24:45.478267,00:24:45,1130.98,1130.98,4
2025-11-15T00:24:57.560102,00:24:57,972.85,972.85,4
2025-11-15T00:25:10.185771,00:25:10,719.19,719.19,4
2025-11-15T00:25:22.328474,00:25:22,811.39,811.39,4
2025-11-15T00:25:34.790205,00:25:34,854.79,854.79,4
2025-11-15T00:25:47.082870,00:25:47,879.73,879.73,4
2025-11-15T00:25:59.272591,00:25:59,877.65,877.65,4
2025-11-15T00:26:11.632670,00:26:11,686.08,686.08,4
2025-11-15T00:26:24.013619,00:26:24,508.81,508.81,4
2025-11-15T00:26:36.432860,00:26:36,600.36,600.36,4
2025-11-15T00:26:48.630008,00:26:48,534.52,534.52,4
2025-11-15T00:27:00.772501,00:27:00,488.9,488.9,4
2025-11-15T00:27:13.384392,00:27:13,496.27,496.27,4
2025-11-15T00:27:25.434301,00:27:25,503.34,503.34,4
2025-11-15T00:27:37.637829,00:27:37,565.07,565.07,4
2025-11-15T00:27:50.091844,00:27:50,533.34,533.34,4
2025-11-15T00:28:02.278907,00:28:02,482.23,482.23,4
2025-11-15T00:28:14.555414,00:28:14,617.45,617.45,4
2025-11-15T00:28:26.721162,00:28:26,615.43,615.43,4
2025-11-15T00:28:38.838765,00:28:38,445.96,445.96,4
2025-11-15T00:28:51.492864,00:28:51,503.59,503.59,4
2025-11-15T00:29:03.755911,00:29:03,452.1,452.1,4
2025-11-15T00:29:15.870605,00:29:15,-65.97,-65.97,4
2025-11-15T00:29:28.378337,00:29:28,-25.39,-25.39,4
2025-11-15T00:29:40.688774,00:29:40,143.74,143.74,4
2025-11-15T00:29:52.884377,00:29:52,134.03,134.03,4
2025-11-15T00:30:04.925960,00:30:04,25.92,25.92,4
2025-11-15T00:30:16.975856,00:30:16,418.46,418.46,4
2025-11-15T00:30:29.293322,00:30:29,359.27,359.27,4
2025-11-15T00:30:41.756379,00:30:41,384.13,384.13,4
2025-11-15T00:30:53.922915,00:30:53,380.56,380.56,4
