timestamp,open_positions,total_pnl_usd,total_pnl_inr,risk_percent,avg_margin_ratio,min_margin_ratio,positions_at_risk,overall_liq_risk,status
2025-10-13T08:48:27.874295,3,-1.68,-142.50,14.25,1.0000,1.0000,3,low,safe
2025-10-13T08:53:32.897117,3,-1.68,-142.50,14.25,1.0000,1.0000,3,low,safe
2025-10-13T08:58:35.215530,4,-0.94,-79.70,7.97,1.0000,1.0000,4,low,safe
2025-10-13T09:03:55.625233,6,-5.49,-466.80,46.68,1.0000,1.0000,6,low,safe
2025-10-13T09:09:00.990916,5,-4.57,-388.70,38.87,1.0000,1.0000,5,low,safe
2025-10-13T09:14:06.602527,5,-7.04,-598.30,59.83,1.0000,1.0000,5,low,warning
2025-10-13T09:19:25.362777,6,-8.39,-713.50,71.35,1.0000,1.0000,6,low,warning
2025-10-13T09:35:26.559197,7,-10.23,-869.60,86.96,1.0000,1.0000,6,low,danger
2025-10-13T09:40:38.773086,7,-10.23,-869.60,86.96,1.0000,1.0000,6,low,danger
2025-10-13T09:48:43.265414,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T09:55:55.122726,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:00:57.435946,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:06:01.513054,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:11:05.577884,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:16:16.832366,1,0.97,82.20,0.00,1.0000,1.0000,0,low,safe
2025-10-13T10:21:24.631467,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:26:39.684691,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:31:44.576272,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:36:48.639129,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:41:53.759183,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:46:57.479291,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:52:01.725503,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T10:57:05.647837,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:02:10.785347,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:07:14.473292,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:12:18.606197,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:17:22.615545,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:22:26.849609,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:27:30.566497,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:32:35.503113,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:37:39.477493,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:44:16.789599,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:53:13.210362,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T11:58:18.483338,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:03:22.641430,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:08:26.538253,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:13:30.494689,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:18:34.505552,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:23:42.604752,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:28:46.548668,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:33:49.465957,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:38:53.401896,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:43:56.989837,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:49:01.859409,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:54:06.485419,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T12:59:10.579492,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:06:59.709687,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:12:04.466738,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:17:08.290095,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:22:11.717600,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:27:15.742491,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:32:19.928326,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:37:23.840868,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:42:28.635197,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:47:33.610535,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:52:38.066824,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T13:57:42.844600,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:02:46.941952,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:07:50.622025,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:12:56.604030,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:18:00.705254,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:23:05.040487,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:28:09.787784,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:33:13.563021,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:38:17.658277,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T14:43:34.643818,2,-2.79,-237.40,23.74,1.0000,1.0000,0,low,safe
2025-10-13T14:48:35.431989,3,-1.52,-129.00,12.90,1.0000,1.0000,0,low,safe
2025-10-13T14:53:52.369705,2,-2.47,-210.00,21.00,1.0000,1.0000,0,low,safe
2025-10-13T14:59:02.702581,2,-2.99,-254.00,25.40,1.0000,1.0000,0,low,safe
2025-10-13T15:04:14.774455,2,-0.57,-48.20,4.82,1.0000,1.0000,0,low,safe
2025-10-13T15:09:29.749353,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T15:14:34.163849,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T15:19:39.634404,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T15:24:43.658731,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T15:29:47.463763,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T15:34:52.450607,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T15:39:56.897405,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
