timestamp,time,total_pnl,unrealized_pnl,position_count
2025-11-08T00:00:07.415376,00:00:07,9739.92,9739.92,3
2025-11-08T00:00:08.935193,00:00:08,9745.48,9745.48,3
2025-11-08T00:00:20.248142,00:00:20,9695.46,9695.46,3
2025-11-08T00:00:21.469274,00:00:21,9695.87,9695.87,3
2025-11-08T00:00:32.768253,00:00:32,9751.41,9751.41,3
2025-11-08T00:00:34.299818,00:00:34,9748.12,9748.12,3
2025-11-08T00:00:45.649931,00:00:45,9652.08,9652.08,3
2025-11-08T00:00:47.190230,00:00:47,9650.87,9650.87,3
2025-11-08T00:00:57.797625,00:00:57,9721.9,9721.9,3
2025-11-08T00:00:59.776513,00:00:59,9714.0,9714.0,3
2025-11-08T00:01:10.127852,00:01:10,9775.77,9775.77,3
2025-11-08T00:01:12.207717,00:01:12,9821.34,9821.34,3
2025-11-08T00:01:22.710804,00:01:22,9794.24,9794.24,3
2025-11-08T00:01:24.434846,00:01:24,9788.81,9788.81,3
2025-11-08T00:01:35.213798,00:01:35,9710.35,9710.35,3
2025-11-08T00:01:37.040136,00:01:37,9690.7,9690.7,3
2025-11-08T00:01:47.690702,00:01:47,9643.31,9643.31,3
2025-11-08T00:01:49.533054,00:01:49,9646.5,9646.5,3
2025-11-08T00:01:59.965021,00:01:59,9682.2,9682.2,3
2025-11-08T00:02:01.861925,00:02:01,9682.09,9682.09,3
2025-11-08T00:02:12.895005,00:02:12,9767.82,9767.82,3
2025-11-08T00:02:14.653938,00:02:14,9769.82,9769.82,3
2025-11-08T00:02:25.296142,00:02:25,9801.48,9801.48,3
2025-11-08T00:02:27.246815,00:02:27,9861.22,9861.22,3
2025-11-08T00:02:38.260443,00:02:38,9959.73,9959.73,3
2025-11-08T00:02:39.844736,00:02:39,9968.95,9968.95,3
2025-11-08T00:02:50.630004,00:02:50,9864.56,9864.56,3
2025-11-08T00:02:52.630398,00:02:52,9826.37,9826.37,3
2025-11-08T00:03:03.268344,00:03:03,9913.44,9913.44,3
2025-11-08T00:03:04.963692,00:03:04,9896.65,9896.65,3
2025-11-08T00:03:15.778881,00:03:15,9900.11,9900.11,3
2025-11-08T00:03:17.378388,00:03:17,9884.48,9884.48,3
2025-11-08T00:03:28.341363,00:03:28,9827.34,9827.34,3
2025-11-08T00:03:29.651553,00:03:29,9834.43,9834.43,3
2025-11-08T00:03:41.290894,00:03:41,9685.46,9685.46,3
2025-11-08T00:03:42.672534,00:03:42,9700.83,9700.83,3
2025-11-08T00:03:53.660209,00:03:53,9725.59,9725.59,3
2025-11-08T00:03:55.303645,00:03:55,9725.34,9725.34,3
2025-11-08T00:04:06.591483,00:04:06,9691.53,9691.53,3
2025-11-08T00:04:07.593578,00:04:07,9657.16,9657.16,3
2025-11-08T00:04:19.412876,00:04:19,9775.98,9775.98,3
2025-11-08T00:04:20.556338,00:04:20,9780.59,9780.59,3
2025-11-08T00:04:32.129460,00:04:32,9802.87,9802.87,3
2025-11-08T00:04:33.265815,00:04:33,9810.0,9810.0,3
2025-11-08T00:04:44.739945,00:04:44,9783.24,9783.24,3
2025-11-08T00:04:46.354044,00:04:46,9792.42,9792.42,3
2025-11-08T00:04:57.235916,00:04:57,9727.02,9727.02,3
2025-11-08T00:04:58.778446,00:04:58,9711.38,9711.38,3
2025-11-08T00:05:09.670551,00:05:09,9610.28,9610.28,3
2025-11-08T00:05:11.102019,00:05:11,9600.53,9600.53,3
2025-11-08T00:05:22.352843,00:05:22,9537.61,9537.61,3
2025-11-08T00:05:23.474262,00:05:23,9528.83,9528.83,3
2025-11-08T00:05:35.147374,00:05:35,9590.94,9590.94,3
2025-11-08T00:05:36.580415,00:05:36,9603.39,9603.39,3
2025-11-08T00:05:47.784222,00:05:47,9536.73,9536.73,3
2025-11-08T00:05:49.038252,00:05:49,9509.94,9509.94,3
2025-11-08T00:06:00.291613,00:06:00,9497.87,9497.87,3
2025-11-08T00:06:01.420806,00:06:01,9494.09,9494.09,3
2025-11-08T00:06:12.728451,00:06:12,9471.55,9471.55,3
2025-11-08T00:06:13.695276,00:06:13,9481.75,9481.75,3
2025-11-08T00:06:25.591695,00:06:25,9409.41,9409.41,3
2025-11-08T00:06:25.995612,00:06:25,9404.21,9404.21,3
2025-11-08T00:06:37.921013,00:06:37,9473.26,9473.26,3
2025-11-08T00:06:38.663366,00:06:38,9473.92,9473.92,3
2025-11-08T00:06:50.404006,00:06:50,9438.14,9438.14,3
2025-11-08T00:06:51.397408,00:06:51,9425.55,9425.55,3
