timestamp,time,total_pnl,unrealized_pnl,position_count
2025-11-07T00:00:04.038684,00:00:04,5206.05,5206.05,3
2025-11-07T00:00:05.101877,00:00:05,5213.09,5213.09,3
2025-11-07T00:00:17.195297,00:00:17,5304.88,5304.88,3
2025-11-07T00:00:18.818996,00:00:18,5318.58,5318.58,3
2025-11-07T00:00:29.669711,00:00:29,5581.25,5581.25,3
2025-11-07T00:00:31.397480,00:00:31,5601.97,5601.97,3
2025-11-07T00:00:42.459274,00:00:42,5549.76,5549.76,3
2025-11-07T00:00:43.888056,00:00:43,5588.24,5588.24,3
2025-11-07T00:00:55.106268,00:00:55,5551.34,5551.34,3
2025-11-07T00:00:56.350184,00:00:56,5566.18,5566.18,3
2025-11-07T00:01:07.754504,00:01:07,5639.64,5639.64,3
2025-11-07T00:01:08.625524,00:01:08,5675.8,5675.8,3
2025-11-07T00:01:20.178933,00:01:20,5757.99,5757.99,3
2025-11-07T00:01:21.200425,00:01:21,5757.99,5757.99,3
2025-11-07T00:01:32.503188,00:01:32,5729.54,5729.54,3
2025-11-07T00:01:33.731302,00:01:33,5741.68,5741.68,3
2025-11-07T00:01:44.786538,00:01:44,5718.07,5718.07,3
2025-11-07T00:01:46.625373,00:01:46,5701.91,5701.91,3
2025-11-07T00:01:57.184104,00:01:57,5710.33,5710.33,3
2025-11-07T00:01:58.902378,00:01:58,5712.47,5712.47,3
2025-11-07T00:02:09.128200,00:02:09,5759.56,5759.56,3
2025-11-07T00:02:10.881504,00:02:10,5759.68,5759.68,3
2025-11-07T00:02:21.467299,00:02:21,5797.13,5797.13,3
2025-11-07T00:02:23.083329,00:02:23,5783.13,5783.13,3
2025-11-07T00:02:34.132960,00:02:34,5846.23,5846.23,3
2025-11-07T00:02:35.348611,00:02:35,5900.8,5900.8,3
2025-11-07T00:02:46.182759,00:02:46,5964.52,5964.52,3
2025-11-07T00:02:47.525972,00:02:47,5969.23,5969.23,3
2025-11-07T00:02:58.343823,00:02:58,5890.2,5890.2,3
2025-11-07T00:02:59.807588,00:02:59,5859.98,5859.98,3
2025-11-07T00:03:10.585684,00:03:10,5977.96,5977.96,3
2025-11-07T00:03:12.304716,00:03:12,5954.31,5954.31,3
2025-11-07T00:03:22.890405,00:03:22,6033.86,6033.86,3
2025-11-07T00:03:24.811206,00:03:24,6034.52,6034.52,3
2025-11-07T00:03:34.964199,00:03:34,6035.86,6035.86,3
2025-11-07T00:03:36.958571,00:03:36,6006.95,6006.95,3
2025-11-07T00:03:47.205067,00:03:47,5991.43,5991.43,3
2025-11-07T00:03:49.116682,00:03:49,5992.76,5992.76,3
2025-11-07T00:03:59.327517,00:03:59,5817.72,5817.72,3
2025-11-07T00:04:01.040779,00:04:01,5800.03,5800.03,3
2025-11-07T00:04:11.607231,00:04:11,5851.46,5851.46,3
2025-11-07T00:04:13.105485,00:04:13,5818.67,5818.67,3
2025-11-07T00:04:24.209968,00:04:24,5914.8,5914.8,3
2025-11-07T00:04:26.237076,00:04:26,5942.6,5942.6,3
2025-11-07T00:04:36.473551,00:04:36,5727.02,5727.02,3
2025-11-07T00:04:38.463966,00:04:38,5713.74,5713.74,3
2025-11-07T00:04:49.047857,00:04:49,5742.76,5742.76,3
2025-11-07T00:04:50.969190,00:04:50,5742.56,5742.56,3
2025-11-07T00:05:01.392350,00:05:01,5835.89,5835.89,3
2025-11-07T00:05:03.339761,00:05:03,5836.65,5836.65,3
2025-11-07T00:05:13.613760,00:05:13,5862.79,5862.79,3
2025-11-07T00:05:16.350704,00:05:16,5871.56,5871.56,3
2025-11-07T00:05:26.342069,00:05:26,5941.59,5941.59,3
2025-11-07T00:05:28.516966,00:05:28,5976.34,5976.34,3
2025-11-07T00:05:38.820975,00:05:38,6063.58,6063.58,3
2025-11-07T00:05:41.033844,00:05:41,6043.07,6043.07,3
2025-11-07T00:05:51.023002,00:05:51,6112.24,6112.24,3
2025-11-07T00:05:53.477818,00:05:53,6152.84,6152.84,3
2025-11-07T00:06:03.286356,00:06:03,6265.55,6265.55,3
2025-11-07T00:06:05.574763,00:06:05,6277.18,6277.18,3
2025-11-07T00:06:15.418658,00:06:15,6270.52,6270.52,3
2025-11-07T00:06:17.798290,00:06:17,6270.49,6270.49,3
2025-11-07T00:06:28.030686,00:06:28,6286.37,6286.37,3
2025-11-07T00:06:30.060087,00:06:30,6256.28,6256.28,3
2025-11-07T00:06:40.414670,00:06:40,6263.39,6263.39,3
2025-11-07T00:06:42.557188,00:06:42,6264.62,6264.62,3
2025-11-07T00:06:52.260173,00:06:52,6206.09,6206.09,3
2025-11-07T00:06:54.780178,00:06:54,6213.38,6213.38,3
2025-11-07T00:07:04.486466,00:07:04,6271.37,6271.37,3
2025-11-07T00:07:07.077342,00:07:07,6265.46,6265.46,3
2025-11-07T00:07:16.616668,00:07:16,6221.38,6221.38,3
2025-11-07T00:07:19.422332,00:07:19,6217.67,6217.67,3
2025-11-07T00:07:29.122988,00:07:29,6202.29,6202.29,3
2025-11-07T00:07:31.704832,00:07:31,6170.76,6170.76,3
2025-11-07T00:07:41.153028,00:07:41,6107.13,6107.13,3
2025-11-07T00:07:43.967799,00:07:43,6131.84,6131.84,3
2025-11-07T00:07:53.193212,00:07:53,6073.94,6073.94,3
2025-11-07T00:07:56.091130,00:07:56,6068.37,6068.37,3
2025-11-07T00:08:05.066249,00:08:05,6130.04,6130.04,3
2025-11-07T00:08:08.894841,00:08:08,6129.04,6129.04,3
2025-11-07T00:08:17.681041,00:08:17,6152.61,6152.61,3
2025-11-07T00:08:21.346460,00:08:21,6158.65,6158.65,3
2025-11-07T00:08:30.318558,00:08:30,6063.73,6063.73,3
2025-11-07T00:08:33.790020,00:08:33,6047.18,6047.18,3
2025-11-07T00:08:42.746140,00:08:42,6002.27,6002.27,3
2025-11-07T00:08:45.827109,00:08:45,6024.22,6024.22,3
2025-11-07T00:08:55.008951,00:08:55,6031.51,6031.51,3
2025-11-07T00:08:58.054204,00:08:58,6057.59,6057.59,3
2025-11-07T00:09:07.245182,00:09:07,6122.71,6122.71,3
2025-11-07T00:09:10.603741,00:09:10,6131.55,6131.55,3
2025-11-07T00:09:19.394161,00:09:19,6240.59,6240.59,3
2025-11-07T00:09:22.825507,00:09:22,6265.12,6265.12,3
2025-11-07T00:09:31.922048,00:09:31,6191.52,6191.52,3
2025-11-07T00:09:35.354456,00:09:35,6221.7,6221.7,3
2025-11-07T00:09:44.056056,00:09:44,6238.36,6238.36,3
2025-11-07T00:09:47.617138,00:09:47,6239.55,6239.55,3
2025-11-07T00:09:56.482314,00:09:56,6261.76,6261.76,3
2025-11-07T00:09:59.764171,00:09:59,6293.59,6293.59,3
2025-11-07T00:10:08.716506,00:10:08,6417.09,6417.09,3
2025-11-07T00:10:12.369385,00:10:12,6365.29,6365.29,3
2025-11-07T00:10:21.565024,00:10:21,6300.38,6300.38,3
2025-11-07T00:10:24.531300,00:10:24,6368.28,6368.28,3
2025-11-07T00:10:33.625332,00:10:33,6329.05,6329.05,3
2025-11-07T00:10:37.025912,00:10:37,6343.17,6343.17,3
2025-11-07T00:10:45.798776,00:10:45,6278.67,6278.67,3
2025-11-07T00:10:49.577320,00:10:49,6279.76,6279.76,3
2025-11-07T00:10:58.077786,00:10:58,6250.72,6250.72,3
2025-11-07T00:11:02.292274,00:11:02,6250.84,6250.84,3
2025-11-07T00:11:10.612946,00:11:10,6051.97,6051.97,3
2025-11-07T00:11:14.390420,00:11:14,6074.43,6074.43,3
2025-11-07T00:11:22.890517,00:11:22,6055.21,6055.21,3
2025-11-07T00:11:26.880906,00:11:26,6049.93,6049.93,3
2025-11-07T00:11:35.343993,00:11:35,6047.78,6047.78,3
2025-11-07T00:11:39.139901,00:11:39,6031.25,6031.25,3
2025-11-07T00:11:47.583009,00:11:47,6017.47,6017.47,3
2025-11-07T00:11:51.637831,00:11:51,6021.74,6021.74,3
2025-11-07T00:12:00.462161,00:12:00,6055.89,6055.89,3
2025-11-07T00:12:04.199255,00:12:04,6040.91,6040.91,3
2025-11-07T00:12:13.320552,00:12:13,6001.75,6001.75,3
2025-11-07T00:12:16.346972,00:12:16,6086.6,6086.6,3
2025-11-07T00:12:25.405970,00:12:25,6109.65,6109.65,3
2025-11-07T00:12:28.747289,00:12:28,6048.97,6048.97,3
2025-11-07T00:12:37.679113,00:12:37,6078.09,6078.09,3
2025-11-07T00:12:41.492635,00:12:41,6112.54,6112.54,3
2025-11-07T00:12:50.021415,00:12:50,6173.14,6173.14,3
2025-11-07T00:12:53.630285,00:12:53,6249.13,6249.13,3
2025-11-07T00:13:02.204901,00:13:02,6334.83,6334.83,3
2025-11-07T00:13:05.913998,00:13:05,6325.57,6325.57,3
2025-11-07T00:13:14.632933,00:13:14,6144.63,6144.63,3
2025-11-07T00:13:18.222321,00:13:18,6150.74,6150.74,3
2025-11-07T00:13:26.687393,00:13:26,6194.99,6194.99,3
2025-11-07T00:13:30.599470,00:13:30,6183.2,6183.2,3
2025-11-07T00:13:39.243065,00:13:39,6109.52,6109.52,3
2025-11-07T00:13:42.973591,00:13:42,6123.21,6123.21,3
2025-11-07T00:13:51.416639,00:13:51,6048.4,6048.4,3
2025-11-07T00:13:55.454622,00:13:55,6030.19,6030.19,3
2025-11-07T00:14:03.482914,00:14:03,6031.36,6031.36,3
2025-11-07T00:14:07.662446,00:14:07,6178.05,6178.05,3
2025-11-07T00:14:16.271201,00:14:16,6203.73,6203.73,3
2025-11-07T00:14:19.892910,00:14:19,6230.03,6230.03,3
2025-11-07T00:14:28.948938,00:14:28,6201.85,6201.85,3
2025-11-07T00:14:32.318598,00:14:32,6122.45,6122.45,3
2025-11-07T00:14:41.240309,00:14:41,6134.4,6134.4,3
2025-11-07T00:14:45.133737,00:14:45,6105.82,6105.82,3
2025-11-07T00:14:53.557230,00:14:53,6115.45,6115.45,3
2025-11-07T00:14:58.171810,00:14:58,6065.95,6065.95,3
2025-11-07T00:15:06.425273,00:15:06,6041.29,6041.29,3
2025-11-07T00:15:10.742637,00:15:10,6107.95,6107.95,3
2025-11-07T00:15:19.621012,00:15:19,6122.69,6122.69,3
2025-11-07T00:15:22.746973,00:15:22,6131.36,6131.36,3
2025-11-07T00:15:32.417990,00:15:32,6232.28,6232.28,3
2025-11-07T00:15:35.056613,00:15:35,6220.26,6220.26,3
2025-11-07T00:15:44.935795,00:15:44,6254.23,6254.23,3
2025-11-07T00:15:47.382540,00:15:47,6272.6,6272.6,3
2025-11-07T00:15:57.074194,00:15:57,6259.44,6259.44,3
2025-11-07T00:15:59.589230,00:15:59,6252.11,6252.11,3
2025-11-07T00:16:09.673046,00:16:09,6271.03,6271.03,3
2025-11-07T00:16:12.076952,00:16:12,6267.57,6267.57,3
2025-11-07T00:16:21.773963,00:16:21,6193.02,6193.02,3
2025-11-07T00:16:24.417691,00:16:24,6185.48,6185.48,3
2025-11-07T00:16:33.947327,00:16:33,6194.66,6194.66,3
2025-11-07T00:16:36.811660,00:16:36,6227.13,6227.13,3
2025-11-07T00:16:46.718319,00:16:46,6166.93,6166.93,3
2025-11-07T00:16:49.033394,00:16:49,6099.49,6099.49,3
2025-11-07T00:16:59.235130,00:16:59,6067.68,6067.68,3
2025-11-07T00:17:01.604823,00:17:01,6062.2,6062.2,3
2025-11-07T00:17:11.932249,00:17:11,6069.81,6069.81,3
2025-11-07T00:17:13.717269,00:17:13,6122.9,6122.9,3
2025-11-07T00:17:24.710128,00:17:24,6130.05,6130.05,3
2025-11-07T00:17:26.371353,00:17:26,6144.63,6144.63,3
2025-11-07T00:17:37.341036,00:17:37,6205.42,6205.42,3
2025-11-07T00:17:38.510372,00:17:38,6244.64,6244.64,3
2025-11-07T00:17:49.475374,00:17:49,6233.58,6233.58,3
2025-11-07T00:17:51.208638,00:17:51,6227.21,6227.21,3
2025-11-07T00:18:02.224441,00:18:02,6300.34,6300.34,3
2025-11-07T00:18:03.634923,00:18:03,6383.13,6383.13,3
2025-11-07T00:18:14.427859,00:18:14,6567.04,6567.04,3
2025-11-07T00:18:16.315548,00:18:16,6592.46,6592.46,3
2025-11-07T00:18:27.241179,00:18:27,6770.63,6770.63,3
2025-11-07T00:18:28.461439,00:18:28,6780.47,6780.47,3
2025-11-07T00:18:40.302491,00:18:40,6886.21,6886.21,3
2025-11-07T00:18:40.671669,00:18:40,6896.83,6896.83,3
2025-11-07T00:18:53.210798,00:18:53,7009.29,7009.29,3
2025-11-07T00:18:53.448196,00:18:53,7009.6,7009.6,3
2025-11-07T00:19:05.626280,00:19:05,7184.27,7184.27,3
2025-11-07T00:19:06.054674,00:19:06,7185.33,7185.33,3
2025-11-07T00:19:18.429649,00:19:18,7275.81,7275.81,3
2025-11-07T00:19:18.804086,00:19:18,7277.45,7277.45,3
2025-11-07T00:19:30.860638,00:19:30,7330.19,7330.19,3
2025-11-07T00:19:31.215950,00:19:31,7322.28,7322.28,3
2025-11-07T00:19:43.271590,00:19:43,7488.07,7488.07,3
2025-11-07T00:19:43.920648,00:19:43,7448.12,7448.12,3
2025-11-07T00:19:56.157200,00:19:56,7475.32,7475.32,3
2025-11-07T00:19:56.471251,00:19:56,7476.51,7476.51,3
2025-11-07T00:20:08.708655,00:20:08,7557.29,7557.29,3
2025-11-07T00:20:09.094849,00:20:09,7497.41,7497.41,3
2025-11-07T00:20:21.336964,00:20:21,7396.11,7396.11,3
2025-11-07T00:20:21.792344,00:20:21,7404.52,7404.52,3
2025-11-07T00:20:33.682740,00:20:33,7372.82,7372.82,3
2025-11-07T00:20:34.590724,00:20:34,7373.82,7373.82,3
2025-11-07T00:20:46.180892,00:20:46,7318.48,7318.48,3
2025-11-07T00:20:47.590892,00:20:47,7306.05,7306.05,3
2025-11-07T00:20:58.737892,00:20:58,7284.43,7284.43,3
2025-11-07T00:20:59.775304,00:20:59,7284.44,7284.44,3
2025-11-07T00:21:11.540868,00:21:11,7202.5,7202.5,3
2025-11-07T00:21:12.229761,00:21:12,7161.8,7161.8,3
2025-11-07T00:21:23.962664,00:21:23,7057.16,7057.16,3
2025-11-07T00:21:24.631716,00:21:24,7059.5,7059.5,3
2025-11-07T00:21:36.107962,00:21:36,7096.12,7096.12,3
2025-11-07T00:21:37.204359,00:21:37,7128.79,7128.79,3
