timestamp,open_positions,total_pnl_usd,total_pnl_inr,risk_percent,avg_margin_ratio,min_margin_ratio,positions_at_risk,overall_liq_risk,status
2025-10-17T12:32:35.524278,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T12:37:40.713727,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T12:50:39.333288,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T12:55:43.605165,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:00:47.472592,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:05:51.638396,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:10:55.580800,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:15:59.425013,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:21:03.594842,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:26:07.474277,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:31:11.635706,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:36:15.739169,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:41:19.441106,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:46:23.391754,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:51:27.439627,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T13:56:31.439235,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:01:35.669724,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:06:39.509236,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:11:43.561087,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:16:47.660377,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:21:51.738452,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:26:54.556309,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:31:58.415839,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:37:02.562844,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:42:05.490795,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:47:09.534161,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:52:12.573767,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T14:57:16.635991,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:02:20.732969,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:07:24.583564,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:12:28.476670,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:17:32.702666,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:22:36.321571,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:27:39.841147,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:32:43.417495,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:37:46.540661,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:42:50.461587,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:47:54.670350,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:52:58.515655,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T15:58:03.665003,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:03:07.385297,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:08:11.441816,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:13:15.773716,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:18:19.624111,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:23:23.685236,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:28:27.746630,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:33:31.619595,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:38:35.584855,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:43:39.559763,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:48:42.750502,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:53:46.862136,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T16:58:50.733356,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:03:53.726512,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:08:57.585643,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:14:01.439856,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:19:04.628214,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:24:08.704598,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:29:12.651755,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:34:16.731589,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:39:20.583900,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:44:24.662753,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:49:28.352468,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:54:32.693268,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T17:59:36.576565,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:04:40.656857,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:09:43.552765,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:14:47.485379,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:19:51.547927,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:24:55.438390,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:29:59.616483,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:35:03.650055,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:40:07.433796,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:45:11.572555,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:50:15.613588,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T18:55:19.593859,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:00:23.617182,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:05:27.329893,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:10:30.732172,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:15:34.598100,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:20:38.391132,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:25:42.698628,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:30:46.457990,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:35:50.787918,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:40:55.628268,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:45:59.598685,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:51:03.784654,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T19:56:07.577405,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:01:11.605753,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:06:15.569067,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:11:19.738878,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:16:23.596592,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:21:27.503840,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:26:31.627801,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:31:36.749876,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:36:40.747433,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:41:44.601104,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:46:48.538655,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:51:52.443826,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T20:56:56.470717,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:02:00.327474,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:07:04.731572,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:12:09.423597,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:17:13.467605,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:19:27.572579,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:22:16.989835,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:24:31.796143,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:27:20.431475,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:29:36.741294,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:32:24.019352,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:34:40.551399,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:37:27.584269,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:39:44.587622,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:42:31.733212,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:44:48.653690,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:47:35.514811,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:49:52.636603,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:52:39.431686,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:54:56.499227,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T21:57:43.312847,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:00:01.542917,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:02:48.587306,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:05:06.473352,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:07:52.389419,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:10:10.416373,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:12:56.656106,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:15:14.807472,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:18:00.717089,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:20:19.506073,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:23:05.497372,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:25:23.569872,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:28:09.781076,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:30:27.640717,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:33:14.504809,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:35:31.785116,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:38:18.491381,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:40:35.406255,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:43:22.439270,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:45:39.577798,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:48:26.471638,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:50:43.534614,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:53:30.557184,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:55:47.417416,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T22:58:34.616911,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T23:00:51.488626,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T23:03:38.363004,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T23:05:56.590031,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T23:08:42.598965,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T23:11:00.749940,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-17T23:13:46.748248,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
