timestamp,time,total_pnl,unrealized_pnl,position_count
2025-11-16T13:52:09.590823,13:52:09,4874.43,4874.43,4
2025-11-16T13:52:21.622369,13:52:21,4925.01,4925.01,4
2025-11-16T13:52:33.681419,13:52:33,4939.14,4939.14,4
2025-11-16T13:52:45.675788,13:52:45,4925.84,4925.84,4
2025-11-16T13:52:58.273755,13:52:58,4866.44,4866.44,4
2025-11-16T13:53:10.318418,13:53:10,4783.41,4783.41,4
2025-11-16T13:53:23.862883,13:53:23,4683.79,4683.79,4
2025-11-16T13:53:37.295283,13:53:37,4692.25,4692.25,4
2025-11-16T13:53:50.098347,13:53:50,4678.13,4678.13,4
2025-11-16T13:54:03.350263,13:54:03,4698.4,4698.4,4
2025-11-16T13:54:16.524237,13:54:16,4694.83,4694.83,4
2025-11-16T13:54:29.714824,13:54:29,4710.09,4710.09,4
2025-11-16T13:54:43.720420,13:54:43,4730.07,4730.07,4
2025-11-16T13:54:57.043556,13:54:57,4735.52,4735.52,4
2025-11-16T13:55:10.156782,13:55:10,4729.47,4729.47,4
2025-11-16T13:55:23.259299,13:55:23,4739.1,4739.1,4
2025-11-16T13:55:36.782704,13:55:36,4739.15,4739.15,4
2025-11-16T13:55:49.992070,13:55:49,4728.29,4728.29,4
2025-11-16T13:56:02.946898,13:56:02,4677.82,4677.82,4
2025-11-16T13:56:16.706386,13:56:16,4631.42,4631.42,4
2025-11-16T13:56:29.673206,13:56:29,4595.84,4595.84,4
2025-11-16T13:56:42.686323,13:56:42,4584.57,4584.57,4
2025-11-16T13:56:55.591934,13:56:55,4579.24,4579.24,4
2025-11-16T13:57:08.583146,13:57:08,4598.5,4598.5,4
2025-11-16T13:57:21.831761,13:57:21,4604.38,4604.38,4
2025-11-16T13:57:35.472023,13:57:35,4581.85,4581.85,4
2025-11-16T13:57:48.364357,13:57:48,4580.79,4580.79,4
2025-11-16T13:58:01.406251,13:58:01,4594.63,4594.63,4
2025-11-16T13:58:14.703771,13:58:14,4604.24,4604.24,4
2025-11-16T13:58:27.860043,13:58:27,4619.9,4619.9,4
2025-11-16T13:58:41.130575,13:58:41,4636.54,4636.54,4
