timestamp,time,total_pnl,unrealized_pnl,position_count
2025-10-31T00:52:14.626479,00:52:14,4620.5,392742.52,3
2025-10-31T00:52:26.799354,00:52:26,4696.42,399196.06,3
2025-10-31T00:52:38.909790,00:52:38,4655.74,395737.72,3
2025-10-31T00:52:50.999263,00:52:50,4678.98,397712.92,3
2025-10-31T00:53:02.582046,00:53:02,4686.67,398367.18,3
2025-10-31T00:53:14.732050,00:53:14,4681.06,397890.37,3
2025-10-31T00:53:26.251496,00:53:26,4727.35,401825.01,3
2025-10-31T00:53:38.390252,00:53:38,4728.1,401888.84,3
2025-10-31T00:53:50.508386,00:53:50,4767.24,405215.38,3
2025-10-31T00:54:02.438822,00:54:02,4720.72,401261.46,3
2025-10-31T00:54:14.288297,00:54:14,4659.41,396050.07,3
2025-10-31T00:54:26.438550,00:54:26,4769.29,405389.46,3
2025-10-31T00:54:38.639701,00:54:38,4829.33,410493.16,3
2025-10-31T00:54:50.481554,00:54:50,4869.01,413865.99,3
2025-10-31T00:55:02.018268,00:55:02,4897.44,416282.29,3
2025-10-31T00:55:13.830813,00:55:13,4916.19,417876.21,3
2025-10-31T00:55:25.910565,00:55:25,4986.08,423817.05,3
2025-10-31T00:55:37.765750,00:55:37,4934.26,419411.9,3
2025-10-31T00:55:49.303921,00:55:49,4871.93,414113.83,3
2025-10-31T00:56:00.876785,00:56:00,4947.67,420552.1,3
2025-10-31T00:56:12.387358,00:56:12,5053.02,429506.3,3
2025-10-31T00:56:24.239314,00:56:24,5107.68,434152.72,3
2025-10-31T00:56:36.596410,00:56:36,5077.01,431545.7,3
2025-10-31T00:56:48.704530,00:56:48,5060.06,430104.89,3
2025-10-31T00:57:00.887801,00:57:00,5069.41,430900.16,3
2025-10-31T00:57:12.682629,00:57:12,5004.0,425340.35,3
2025-10-31T00:57:24.218600,00:57:24,5009.62,425817.41,3
2025-10-31T00:57:36.049335,00:57:36,5140.48,436941.1,3
2025-10-31T00:57:47.968802,00:57:47,5143.53,437199.84,3
2025-10-31T00:58:00.094009,00:58:00,5130.86,436122.69,3
2025-10-31T00:58:11.864125,00:58:11,5093.35,432934.36,3
2025-10-31T00:58:23.998925,00:58:23,5066.06,430615.39,3
2025-10-31T00:58:35.581699,00:58:35,5053.1,429513.9,3
2025-10-31T00:58:47.668006,00:58:47,5018.64,426584.72,3
2025-10-31T00:58:59.827150,00:58:59,5013.14,426116.68,3
2025-10-31T00:59:11.710007,00:59:11,4993.98,424488.28,3
2025-10-31T00:59:23.844374,00:59:23,4962.6,421821.21,3
2025-10-31T00:59:36.031959,00:59:36,4976.82,423029.86,3
2025-10-31T00:59:48.508449,00:59:48,5011.06,425939.92,3
2025-10-31T01:00:00.614511,01:00:00,5027.19,427310.92,3
2025-10-31T01:00:12.691586,01:00:12,5122.49,435412.01,3
2025-10-31T01:00:24.670610,01:00:24,5159.63,438568.54,3
2025-10-31T01:00:36.467631,01:00:36,5115.73,434837.29,3
2025-10-31T01:00:48.345010,01:00:48,5135.33,436502.83,3
2025-10-31T01:01:00.211774,01:01:00,5139.28,436839.02,3
2025-10-31T01:01:11.768956,01:01:11,5151.67,437891.94,3
2025-10-31T01:01:23.609866,01:01:23,5107.55,434141.37,3
2025-10-31T01:01:35.407987,01:01:35,5113.69,434663.93,3
2025-10-31T01:01:47.583617,01:01:47,5038.23,428249.17,3
2025-10-31T01:01:59.150233,01:01:59,5034.92,427968.55,3
2025-10-31T01:02:10.716851,01:02:10,5075.95,431456.04,3
2025-10-31T01:02:22.555485,01:02:22,5110.76,434414.48,3
2025-10-31T01:02:34.117208,01:02:34,5094.63,433043.44,3
2025-10-31T01:02:45.947862,01:02:45,5072.58,431169.08,3
2025-10-31T01:02:57.477237,01:02:57,5063.26,430377.37,3
2025-10-31T01:03:09.327311,01:03:09,5080.6,431850.73,3
2025-10-31T01:03:20.977501,01:03:20,5095.58,433124.69,3
2025-10-31T01:03:32.498178,01:03:32,5098.03,433332.29,3
2025-10-31T01:03:44.108429,01:03:44,5110.4,434384.23,3
2025-10-31T01:03:55.931011,01:03:55,5033.56,427852.74,3
2025-10-31T01:04:07.854693,01:04:07,4983.04,423557.99,3
2025-10-31T01:04:19.995037,01:04:19,4878.83,414700.78,3
2025-10-31T01:04:32.109684,01:04:32,4844.19,411756.01,3
2025-10-31T01:04:44.008603,01:04:44,4838.28,411253.42,3
2025-10-31T01:04:55.584469,01:04:55,4865.1,413533.65,3
2025-10-31T01:05:07.609143,01:05:07,4837.5,411187.48,3
2025-10-31T01:05:19.213751,01:05:19,4863.07,413361.29,3
2025-10-31T01:05:31.374720,01:05:31,4836.95,411140.72,3
2025-10-31T01:05:43.231433,01:05:43,4777.56,406092.66,3
2025-10-31T01:05:55.385386,01:05:55,4792.98,407402.99,3
2025-10-31T01:06:07.186652,01:06:07,4780.67,406356.82,3
2025-10-31T01:06:19.003135,01:06:19,4738.02,402731.52,3
2025-10-31T01:06:30.559627,01:06:30,4727.94,401875.02,3
2025-10-31T01:06:42.548961,01:06:42,4688.61,398531.8,3
2025-10-31T01:06:54.476790,01:06:54,4671.61,397087.07,3
2025-10-31T01:07:05.984230,01:07:05,4738.3,402755.84,3
2025-10-31T01:07:18.111473,01:07:18,4731.79,402202.47,3
2025-10-31T01:07:29.747212,01:07:29,4716.92,400937.81,3
2025-10-31T01:07:41.883250,01:07:41,4701.75,399648.45,3
2025-10-31T01:07:53.403683,01:07:53,4703.03,399757.63,3
2025-10-31T01:08:05.267872,01:08:05,4670.57,396998.24,3
2025-10-31T01:08:17.361047,01:08:17,4689.43,398601.93,3
2025-10-31T01:08:29.202635,01:08:29,4689.35,398594.36,3
2025-10-31T01:08:41.045632,01:08:41,4712.28,400543.92,3
2025-10-31T01:08:52.626494,01:08:52,4708.6,400231.04,3
2025-10-31T01:09:04.496388,01:09:04,4690.04,398653.16,3
2025-10-31T01:09:16.300182,01:09:16,4674.9,397366.79,3
2025-10-31T01:09:28.446832,01:09:28,4599.7,390974.37,3
2025-10-31T01:09:39.999573,01:09:39,4549.93,386743.63,3
2025-10-31T01:09:51.631407,01:09:51,4534.11,385399.65,3
2025-10-31T01:10:03.451862,01:10:03,4543.82,386224.7,3
2025-10-31T01:10:16.033963,01:10:16,4533.28,385329.12,3
2025-10-31T01:10:27.865724,01:10:27,4346.51,369453.23,3
2025-10-31T01:10:39.443810,01:10:39,4395.19,373591.28,3
2025-10-31T01:10:51.653860,01:10:51,4435.72,377036.42,3
2025-10-31T01:11:03.482429,01:11:03,4452.99,378504.3,3
2025-10-31T01:11:15.560040,01:11:15,4466.49,379651.51,3
2025-10-31T01:11:27.398715,01:11:27,4447.63,378048.35,3
2025-10-31T01:11:39.242005,01:11:39,4440.65,377455.37,3
2025-10-31T01:11:51.349076,01:11:51,4452.75,378484.1,3
2025-10-31T01:12:03.149898,01:12:03,4440.8,377468.28,3
2025-10-31T01:12:14.976513,01:12:14,4385.36,372755.21,3
2025-10-31T01:12:26.825313,01:12:26,4414.09,375197.88,3
2025-10-31T01:12:38.628359,01:12:38,4436.25,377081.06,3
2025-10-31T01:12:50.484378,01:12:50,4590.6,390201.29,3
2025-10-31T01:13:02.358431,01:13:02,4635.94,394055.1,3
2025-10-31T01:13:13.872096,01:13:13,4588.06,389985.3,3
2025-10-31T01:13:26.005186,01:13:26,4698.51,399373.37,3
2025-10-31T01:13:37.577906,01:13:37,4836.02,411061.62,3
2025-10-31T01:13:49.427545,01:13:49,4788.75,407043.54,3
2025-10-31T01:14:01.258125,01:14:01,4816.79,409427.49,3
2025-10-31T01:14:13.342124,01:14:13,4718.95,401110.64,3
2025-10-31T01:14:25.156389,01:14:25,4687.74,398457.62,3
2025-10-31T01:14:37.319937,01:14:37,4708.43,400216.29,3
2025-10-31T01:14:49.144370,01:14:49,4686.47,398349.72,3
2025-10-31T01:15:00.682671,01:15:00,4705.87,399999.17,3
2025-10-31T01:15:12.610939,01:15:12,4663.97,396437.84,3
2025-10-31T01:15:24.188034,01:15:24,4626.26,393232.51,3
2025-10-31T01:15:35.786419,01:15:35,4676.63,397513.28,3
2025-10-31T01:15:47.692932,01:15:47,4618.13,392540.68,3
2025-10-31T01:15:59.262794,01:15:59,4652.46,395459.14,3
2025-10-31T01:16:11.388374,01:16:11,4628.75,393443.87,3
2025-10-31T01:16:23.181242,01:16:23,4703.95,399835.84,3
2025-10-31T01:16:35.083508,01:16:35,4611.76,391999.99,3
2025-10-31T01:16:47.204841,01:16:47,4605.84,391496.76,3
2025-10-31T01:16:59.039569,01:16:59,4587.31,389921.25,3
2025-10-31T01:17:10.873752,01:17:10,4568.75,388344.14,3
2025-10-31T01:17:22.449776,01:17:22,4504.14,382851.69,3
2025-10-31T01:17:34.361332,01:17:34,4415.28,375299.1,3
2025-10-31T01:17:45.893893,01:17:45,4525.64,384679.7,3
2025-10-31T01:17:57.435530,01:17:57,4473.1,380213.76,3
2025-10-31T01:18:09.312478,01:18:09,4519.75,384178.7,3
2025-10-31T01:18:21.447191,01:18:21,4543.63,386208.38,3
2025-10-31T01:18:33.612257,01:18:33,4532.27,385242.71,3
2025-10-31T01:18:45.186290,01:18:45,4566.2,388127.36,3
2025-10-31T01:18:57.055682,01:18:57,4564.05,387943.89,3
2025-10-31T01:19:08.622514,01:19:08,4542.28,386093.64,3
2025-10-31T01:19:20.128114,01:19:20,4574.98,388873.49,3
2025-10-31T01:19:31.649011,01:19:31,4572.29,388645.03,3
2025-10-31T01:19:43.491835,01:19:43,4589.26,390087.46,3
2025-10-31T01:19:55.059988,01:19:55,4581.73,389446.78,3
2025-10-31T01:20:06.625933,01:20:06,4727.74,401858.07,3
2025-10-31T01:20:18.476121,01:20:18,4618.32,392556.79,3
2025-10-31T01:20:30.330374,01:20:30,4653.76,395569.55,3
2025-10-31T01:20:43.511802,01:20:43,4719.17,401129.36,3
2025-10-31T01:20:55.525755,01:20:55,4868.54,413826.31,3
2025-10-31T01:21:07.445725,01:21:07,4848.9,412156.92,3
2025-10-31T01:21:19.302171,01:21:19,4806.37,408541.61,3
2025-10-31T01:21:30.917972,01:21:30,4873.76,414269.36,3
2025-10-31T01:21:42.802890,01:21:42,4945.76,420389.95,3
2025-10-31T01:21:54.731917,01:21:54,4981.8,423452.72,3
2025-10-31T01:22:06.595253,01:22:06,4939.39,419848.43,3
2025-10-31T01:22:18.495285,01:22:18,4946.99,420493.83,3
2025-10-31T01:22:30.348226,01:22:30,5007.28,425618.66,3
2025-10-31T01:22:42.181382,01:22:42,4999.25,424936.03,3
2025-10-31T01:22:53.805373,01:22:53,4986.69,423868.99,3
2025-10-31T01:23:05.642971,01:23:05,4980.71,423360.72,3
2025-10-31T01:23:17.763570,01:23:17,4945.06,420329.71,3
2025-10-31T01:23:29.654450,01:23:29,5008.35,425709.36,3
2025-10-31T01:23:41.514924,01:23:41,4998.5,424872.83,3
2025-10-31T01:23:53.368430,01:23:53,4938.52,419774.29,3
2025-10-31T01:24:05.258042,01:24:05,4885.59,415274.95,3
2025-10-31T01:24:16.888864,01:24:16,4916.87,417934.0,3
2025-10-31T01:24:28.414100,01:24:28,4909.6,417315.68,3
2025-10-31T01:24:39.975414,01:24:39,4835.58,411024.39,3
2025-10-31T01:24:52.158832,01:24:52,4768.86,405353.51,3
2025-10-31T01:25:03.743309,01:25:03,4776.41,405994.76,3
2025-10-31T01:25:15.638393,01:25:15,4659.24,396035.78,3
2025-10-31T01:25:27.472156,01:25:27,4614.86,392263.04,3
2025-10-31T01:25:39.309958,01:25:39,4608.63,391733.32,3
2025-10-31T01:25:51.089626,01:25:51,4635.1,393983.24,3
2025-10-31T01:26:02.953942,01:26:02,4622.54,392915.98,3
2025-10-31T01:26:14.849487,01:26:14,4610.63,391903.58,3
2025-10-31T01:26:26.928975,01:26:26,4607.11,391604.28,3
2025-10-31T01:26:38.474850,01:26:38,4597.5,390787.36,3
2025-10-31T01:26:51.067792,01:26:51,4603.45,391293.35,3
2025-10-31T01:27:02.875685,01:27:02,4557.78,387410.91,3
2025-10-31T01:27:14.979168,01:27:14,4527.22,384813.42,3
2025-10-31T01:27:27.095611,01:27:27,4529.08,384971.49,3
2025-10-31T01:27:38.718806,01:27:38,4472.41,380154.76,3
2025-10-31T01:27:51.606092,01:27:51,4448.64,378134.34,3
2025-10-31T01:28:03.753927,01:28:03,4305.08,365932.16,3
2025-10-31T01:28:15.819274,01:28:15,4363.01,370855.48,3
2025-10-31T01:28:27.885956,01:28:27,4345.53,369370.16,3
2025-10-31T01:28:39.701236,01:28:39,4311.17,366449.47,3
2025-10-31T01:28:51.849766,01:28:51,4276.67,363517.09,3
2025-10-31T01:29:03.423232,01:29:03,4271.71,363095.08,3
2025-10-31T01:29:15.269389,01:29:15,4208.31,357706.49,3
2025-10-31T01:29:27.390822,01:29:27,4168.88,354354.48,3
2025-10-31T01:29:39.480069,01:29:39,4328.97,367962.27,3
2025-10-31T01:29:51.620827,01:29:51,4389.16,373078.28,3
2025-10-31T01:30:03.412823,01:30:03,4389.22,373083.55,3
2025-10-31T01:30:15.661644,01:30:15,4363.35,370884.73,3
2025-10-31T01:30:27.840367,01:30:27,4347.1,369503.2,3
2025-10-31T01:30:39.968193,01:30:39,4367.29,371219.77,3
2025-10-31T01:30:51.783739,01:30:51,4332.46,368259.3,3
2025-10-31T01:31:03.950594,01:31:03,4503.95,382835.52,3
2025-10-31T01:31:15.538952,01:31:15,4507.42,383130.41,3
2025-10-31T01:31:27.753529,01:31:27,4534.73,385452.28,3
2025-10-31T01:31:39.608247,01:31:39,4519.65,384170.13,3
2025-10-31T01:31:51.447991,01:31:51,4671.56,397083.01,3
2025-10-31T01:32:03.351822,01:32:03,4620.2,392716.81,3
2025-10-31T01:32:14.923070,01:32:14,4636.74,394123.09,3
2025-10-31T01:32:26.851782,01:32:26,4513.04,383608.22,3
2025-10-31T01:32:38.666034,01:32:38,4521.87,384358.78,3
2025-10-31T01:32:50.479383,01:32:50,4573.6,388756.22,3
2025-10-31T01:33:02.833878,01:33:02,4497.74,382308.17,3
2025-10-31T01:33:14.334515,01:33:14,4428.44,376417.75,3
2025-10-31T01:33:26.125670,01:33:26,4428.54,376425.89,3
2025-10-31T01:33:37.994251,01:33:37,4459.67,379072.02,3
2025-10-31T01:33:49.929123,01:33:49,4389.58,373114.21,3
2025-10-31T01:34:01.810170,01:34:01,4379.6,372266.21,3
2025-10-31T01:34:13.331651,01:34:13,4171.96,354617.01,3
2025-10-31T01:34:24.825922,01:34:24,4207.36,357625.41,3
2025-10-31T01:34:37.287572,01:34:37,4154.52,353134.46,3
2025-10-31T01:34:49.481026,01:34:49,4064.51,345483.19,3
2025-10-31T01:35:01.371505,01:35:01,4175.6,354926.28,3
2025-10-31T01:35:13.501686,01:35:13,4285.67,364282.09,3
2025-10-31T01:35:25.392688,01:35:25,4347.16,369508.53,3
2025-10-31T01:35:37.579251,01:35:37,4359.41,370550.01,3
2025-10-31T01:35:49.416900,01:35:49,4399.53,373959.66,3
2025-10-31T01:36:01.533585,01:36:01,4435.2,376991.95,3
2025-10-31T01:36:13.400389,01:36:13,4456.77,378825.07,3
2025-10-31T01:36:25.204227,01:36:25,4385.82,372794.34,3
2025-10-31T01:36:37.086642,01:36:37,4455.63,378728.52,3
2025-10-31T01:36:49.064065,01:36:49,4483.89,381130.4,3
2025-10-31T01:37:00.731551,01:37:00,4464.34,379469.3,3
2025-10-31T01:37:13.131246,01:37:13,4529.36,384995.92,3
2025-10-31T01:37:24.679133,01:37:24,4641.15,394497.73,3
2025-10-31T01:37:36.608166,01:37:36,4628.9,393456.43,3
2025-10-31T01:37:48.790681,01:37:48,4630.18,393564.94,3
2025-10-31T01:38:00.729880,01:38:00,4642.28,394593.48,3
2025-10-31T01:38:12.554439,01:38:12,4643.86,394728.34,3
2025-10-31T01:38:24.411807,01:38:24,4632.71,393780.65,3
2025-10-31T01:38:36.560867,01:38:36,4644.16,394753.6,3
2025-10-31T01:38:48.479070,01:38:48,4683.2,398071.9,3
2025-10-31T01:39:00.277058,01:39:00,4697.66,399300.86,3
2025-10-31T01:39:12.473640,01:39:12,4669.13,396875.9,3
2025-10-31T01:39:24.684614,01:39:24,4681.67,397941.86,3
2025-10-31T01:39:36.572260,01:39:36,4666.77,396675.04,3
2025-10-31T01:39:48.099849,01:39:48,4659.74,396078.01,3
2025-10-31T01:40:00.301013,01:40:00,4673.43,397241.76,3
2025-10-31T01:40:12.488654,01:40:12,4758.77,404495.08,3
2025-10-31T01:40:24.354478,01:40:24,4796.48,407700.65,3
2025-10-31T01:40:36.185216,01:40:36,4810.52,408894.52,3
2025-10-31T01:40:48.321110,01:40:48,4846.41,411944.97,3
2025-10-31T01:41:00.206060,01:41:00,4857.39,412878.46,3
2025-10-31T01:41:12.058424,01:41:12,4871.78,414101.09,3
